"","Watershed","Site.ID","Date","Observer","Start.Time","End.time","Spp","snow","Mode","Water","Wetland","Built","UpGrass","Shrub","Forest","Temp","cloudcover","Precip","TTD","YMax","Day","BStrm","BFresh","BSwamp","BImp","BSalt","BForest","km"
"468","Pawcatuck",748,"2021-01-19","John Crockett","2021-01-19 14:18:00","2021-01-19 15:02:00",NA,NA,"foot",0.340909090909091,0,0,0,0,0.659090909090909,4.1,68,0,NA,44,18,1,17.95605227,0,0.107124677,0,1.802637112,1539
"470","Pawcatuck",748,"2021-01-19","Kylie Rezendes","2021-01-19 14:18:00","2021-01-19 15:02:00",NA,NA,"foot",0.181818181818182,0,0,0,0,0.818181818181818,4.1,68,0,NA,44,18,1,17.95605227,0,0.107124677,0,1.802637112,1539
"473","Pawcatuck",195,"2021-01-20","John Crockett","2021-01-20 10:37:00","2021-01-20 11:39:00","Otter",NA,"kayak",0.32258064516129,0,0,0,0,0.67741935483871,1.7,100,0,2,62,19,0,4.140978838,0,0,0,2.802146627,1344
"476","Pawcatuck",195,"2021-01-20","Kylie Rezendes","2021-01-20 10:43:00","2021-01-20 11:40:00",NA,NA,"kayak",0.368421052631579,0,0,0,0,0.631578947368421,1.7,100,0,NA,57,19,0,4.140978838,0,0,0,2.802146627,1344
"479","Quinebaug",6221,"2021-01-22","John Crockett","2021-01-22 12:27:00","2021-01-22 14:16:00",NA,NA,"kayak",0,0,0,0,0,1,2.3,3,0.8,NA,109,21,4,6.08676540912312,0,0,0,69.093177365843,1016
"483","Quinebaug",6221,"2021-01-22","Emerson Paton","2021-01-22 12:39:00","2021-01-22 14:20:00",NA,NA,"kayak",0,0,0,0,0,1,2.3,3,0.8,NA,101,21,4,6.08676540912312,0,0,0,69.093177365843,1016
"488","Quinebaug",6824,"2021-01-22","John Crockett","2021-01-22 10:54:00","2021-01-22 11:14:00",NA,NA,"foot",0.1,0,0,0,0,0.9,0.1,22,0.8,NA,20,21,1,29.8608265206969,0,3.88258313325835,0,0,919
"489","Quinebaug",6824,"2021-01-22","Emerson Paton","2021-01-22 10:52:00","2021-01-22 11:20:00",NA,NA,"foot",0.1,0,0,0,0,0.9,0.1,22,0.8,NA,28,21,1,29.8608265206969,0,3.88258313325835,0,0,919
"490","Pawcatuck",1079,"2021-01-26","Amy Mayer","2021-01-26 14:13:00","2021-01-26 15:00:00",NA,NA,"foot",0.0208333333333333,0,0,0,0,0.979166666666667,1.5,83,6.9,NA,47,25,0,1.525085588,0,0,0,9.433156714,1434
"492","Pawcatuck",1079,"2021-01-26","John Crockett","2021-01-26 14:12:00","2021-01-26 15:00:00",NA,NA,"foot",0.0208333333333333,0,0,0,0,0.979166666666667,1.5,83,6.9,NA,48,25,0,1.525085588,0,0,0,9.433156714,1434
"493","Pawcatuck",1113,"2021-01-26","John Crockett","2021-01-26 12:23:00","2021-01-26 13:16:00",NA,NA,"kayak",0,0,0,0,0,1,0.1,4,6.9,NA,53,25,4,0,0,0.720310277,0,33.28250741,1336
"495","Pawcatuck",1113,"2021-01-26","Amy Mayer","2021-01-26 12:25:00","2021-01-26 13:15:00",NA,NA,"kayak",0,0,0,0,0,1,0.1,4,6.9,NA,50,25,4,0,0,0.720310277,0,33.28250741,1336
"496","Pawcatuck",897,"2021-01-27","John Crockett","2021-01-27 12:26:00","2021-01-27 13:13:00",NA,NA,"kayak",0.638297872340426,0,0,0,0,0.361702127659574,1.7,100,2.7,NA,47,26,3,2.274452286,0,0,0,43.74911363,1438
"497","Pawcatuck",897,"2021-01-27","Amy Mayer","2021-01-27 12:26:00","2021-01-27 13:13:00",NA,NA,"kayak",0.638297872340426,0,0,0,0,0.361702127659574,1.7,100,2.7,NA,47,26,3,2.274452286,0,0,0,43.74911363,1438
"499","Pawcatuck",1945,"2021-01-27","John Crockett","2021-01-27 11:03:00","2021-01-27 11:42:00",NA,NA,"kayak",0.948717948717949,0,0,0,0,0.0512820512820513,0.9,100,2.7,NA,39,26,0,3.499257628,0,0.013017867,0,11.73454826,1536
"501","Pawcatuck",1945,"2021-01-27","Amy Mayer","2021-01-27 11:01:00","2021-01-27 11:48:00",NA,NA,"kayak",0.74468085106383,0,0,0,0,0.25531914893617,0.9,100,2.7,NA,47,26,0,3.499257628,0,0.013017867,0,11.73454826,1536
"503","Pawcatuck",1800,"2021-02-02","John Crockett","2021-02-02 12:06:00","2021-02-02 13:29:00",NA,NA,"foot",0,0,0,0,0,1,2.7,100,3.9,NA,83,32,1,0,82.98918796,4.341246927,0,12.66937351,2318
"505","Pawcatuck",1800,"2021-02-02","Kylie Rezendes","2021-02-02 12:06:00","2021-02-02 13:30:00",NA,NA,"foot",0,0,0,0,0,1,2.7,100,3.9,NA,84,32,1,0,82.98918796,4.341246927,0,12.66937351,2318
"508","Pawcatuck",1236,"2021-02-03","John Crockett","2021-02-03 12:23:00","2021-02-03 12:44:00",NA,NA,"kayak",0.80952380952381,0.142857142857143,0,0,0,0.0476190476190476,-0.3,76,0,NA,21,33,0,0.062367966,0,7.40318155,0,1.723469713,1431
"510","Pawcatuck",1236,"2021-02-03","Amy Mayer","2021-02-03 12:24:00","2021-02-03 12:44:00",NA,NA,"kayak",0.7,0.1,0,0,0,0.2,-0.2,59,0,NA,20,33,0,0.062367966,0,7.40318155,0,1.723469713,1431
"512","Pawcatuck",1664,"2021-02-03","John Crockett","2021-02-03 10:45:00","2021-02-03 11:44:00",NA,NA,"kayak",0.830508474576271,0,0,0,0,0.169491525423729,-1,98,0,NA,59,33,1,3.658407157,0,23.13125853,0,0,1528
"514","Pawcatuck",1664,"2021-02-03","Amy Mayer","2021-02-03 10:46:00","2021-02-03 11:54:00",NA,NA,"kayak",0.602941176470588,0,0,0,0,0.397058823529412,-1,88,0,NA,68,33,1,3.658407157,0,23.13125853,0,0,1528
"516","Pawcatuck",2051,"2021-02-05","John Crockett","2021-02-05 11:18:00","2021-02-05 12:18:00",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923,3.9,81,2.2,NA,60,35,3,0,0,5.116479403,0,17.63333158,1631
"517","Pawcatuck",2051,"2021-02-05","Kylie Rezendes","2021-02-05 11:19:00","2021-02-05 12:24:00",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923,3.9,81,2.2,NA,65,35,3,0,0,5.116479403,0,17.63333158,1631
"518","Pawcatuck",2512,"2021-02-05","John Crockett","2021-02-05 13:40:00","2021-02-05 14:12:00",NA,NA,"foot",0,0,0,0,0,1,6.7,100,2.2,NA,32,35,3,0,0,0,0,17.30997982,1630
"519","Pawcatuck",2512,"2021-02-05","Kylie Rezendes","2021-02-05 13:36:00","2021-02-05 14:15:00",NA,NA,"foot",0,0,0,0,0,1,6.7,100,2.2,NA,39,35,3,0,0,0,0,17.30997982,1630
"520","Pawcatuck",1517,"2021-02-09","Kylie Rezendes","2021-02-09 12:21:00","2021-02-09 12:41:00",NA,NA,"kayak",0.75,0,0,0,0,0.25,-2.4,100,4.8,NA,20,39,0,0,0,0,0,10.96759256,1423
"522","Pawcatuck",1517,"2021-02-09","John Crockett","2021-02-09 12:21:00","2021-02-09 12:43:00",NA,NA,"kayak",0.818181818181818,0,0,0,0,0.181818181818182,-2.4,100,4.8,NA,22,39,0,0,0,0,0,10.96759256,1423
"523","Pawcatuck",1519,"2021-02-09","Kylie Rezendes","2021-02-09 12:48:00","2021-02-09 13:31:00",NA,NA,"kayak",0.767441860465116,0,0,0,0,0.232558139534884,-0.9,100,4.8,NA,43,39,0,0,0,0,0,33.47679689,1424
"525","Pawcatuck",1519,"2021-02-09","John Crockett","2021-02-09 12:50:00","2021-02-09 13:30:00",NA,NA,"kayak",0.818181818181818,0,0,0,0,0.181818181818182,-0.9,100,4.8,NA,40,39,0,0,0,0,0,33.47679689,1424
"527","Pawcatuck",4556,"2021-02-10","Amy Mayer","2021-02-10 12:00:00","2021-02-10 13:05:00",NA,NA,"foot",0,0,0,0,0,1,-4.4,28,0,NA,65,40,0,0,0,0,0,53.47531316,2515
"528","Pawcatuck",4556,"2021-02-10","John Crockett","2021-02-10 12:00:00","2021-02-10 13:00:00",NA,NA,"foot",0,0,0,0,0,1,-4.5,28,0,NA,60,40,0,0,0,0,0,53.47531316,2515
"529","Quinebaug",5761,"2021-02-11","Emerson Paton","2021-02-11 12:27:00","2021-02-11 13:41:00",NA,NA,"kayak",0.540540540540541,0.459459459459459,0,0,0,0,-4.4,3,0.7,NA,74,41,4,7.88970779427315,20.207751852055,0,0,1.55704380922536,920
"535","Quinebaug",5761,"2021-02-11","John Crockett","2021-02-11 12:25:00","2021-02-11 13:39:00",NA,NA,"kayak",0.540540540540541,0.459459459459459,0,0,0,0,-4.4,3,0.7,NA,74,41,4,7.88970779427315,20.207751852055,0,0,1.55704380922536,920
"537","Pawcatuck",384,"2021-02-15","Emma Paton","2021-02-15 12:48:00","2021-02-15 13:37:00",NA,NA,"foot",0,0,0,0,0,1,1.3,100,0.1,NA,49,45,3,0,2.816629247,0,0,37.73357686,1045
"538","Pawcatuck",384,"2021-02-15","Amy Mayer","2021-02-15 12:47:00","2021-02-15 13:37:00",NA,NA,"foot",0,0,0,0,0,1,0.7,100,0.1,NA,50,45,3,0,2.816629247,0,0,37.73357686,1045
"539","Pawcatuck",1248,"2021-02-15","Emma Paton","2021-02-15 10:06:00","2021-02-15 11:06:00",NA,NA,"foot",0.0833333333333333,0,0,0,0,0.916666666666667,-0.3,100,0.1,NA,60,45,1,1.976089828,0,5.628682599,0,5.459475152,1038
"541","Pawcatuck",1248,"2021-02-15","Amy Mayer","2021-02-15 10:07:00","2021-02-15 11:07:00",NA,NA,"foot",0.0833333333333333,0,0,0,0,0.916666666666667,-0.3,100,0.1,NA,60,45,1,1.976089828,0,5.628682599,0,5.459475152,1038
"544","Pawcatuck",1652,"2021-02-15","Emma Paton","2021-02-15 11:24:00","2021-02-15 12:07:00",NA,NA,"foot",0.0697674418604651,0,0,0,0,0.930232558139535,0,100,0.1,NA,43,45,2,2.896915389,0,4.67283315,0,0,1039
"545","Pawcatuck",1652,"2021-02-15","Amy Mayer","2021-02-15 11:25:00","2021-02-15 12:06:00",NA,NA,"foot",0.195121951219512,0,0,0,0,0.804878048780488,0,100,0.1,NA,41,45,2,2.896915389,0,4.67283315,0,0,1039
"546","Pawcatuck",361,"2021-02-17","John Crockett","2021-02-17 09:40:00","2021-02-17 10:37:00",NA,NA,"foot",0.649122807017544,0,0,0,0,0.350877192982456,-5.1,0,0,NA,57,47,1,4.795753225,9.320775671,9.427166783,0,15.77296618,1440
"547","Pawcatuck",361,"2021-02-17","Richard Mercer","2021-02-17 09:40:00","2021-02-17 10:38:00",NA,NA,"foot",0.258620689655172,0,0,0,0,0.741379310344828,-5.1,0,0,NA,58,47,1,4.795753225,9.320775671,9.427166783,0,15.77296618,1440
"549","Pawcatuck",2000,"2021-02-17","John Crockett","2021-02-17 11:14:00","2021-02-17 12:07:00",NA,NA,"foot",0.0188679245283019,0,0,0,0,0.981132075471698,-4.7,0,0,NA,53,47,3,2.772511702,0,0,0,12.13175112,1633
"550","Pawcatuck",2000,"2021-02-17","Richard Mercer","2021-02-17 11:15:00","2021-02-17 12:07:00",NA,NA,"foot",0,0,0,0,0,1,-4.7,0,0,NA,52,47,3,2.772511702,0,0,0,12.13175112,1633
"551","Pawcatuck",3681,"2021-02-17","Amy Mayer","2021-02-17 13:00:00","2021-02-17 14:46:00",NA,NA,"foot",0,0.282608695652174,0,0,0,0.717391304347826,-4.1,19,0,NA,106,47,0,0,20.94831294,3.454899567,0,0.184790242,923
"552","Pawcatuck",3681,"2021-02-17","Emma Paton","2021-02-17 13:01:00","2021-02-17 13:45:00",NA,NA,"foot",0,0.386363636363636,0,0,0,0.613636363636364,-4.1,19,0,NA,44,47,0,0,20.94831294,3.454899567,0,0.184790242,923
"553","Pawcatuck",3798,"2021-02-17","Amy Mayer","2021-02-17 11:54:00","2021-02-17 12:43:00",NA,NA,"foot",0,0,0,0,0,1,-5.1,27,0,NA,49,47,0,0,0,4.32094502,0,6.218495519,926
"554","Pawcatuck",3798,"2021-02-17","Emma Paton","2021-02-17 11:53:00","2021-02-17 12:45:00",NA,NA,"foot",0,0,0,0,0,1,-5.1,27,0,NA,52,47,0,0,0,4.32094502,0,6.218495519,926
"555","Quinebaug",1807,"2021-02-17","Emma Paton","2021-02-17 10:17:00","2021-02-17 11:14:00",NA,NA,"foot",0,0,0,0,0,1,-6.4,0,0,NA,57,47,0,0,0,0.728030812285535,0,8.93229731920437,932
"556","Quinebaug",1807,"2021-02-17","Amy Mayer","2021-02-17 10:17:00","2021-02-17 11:17:00",NA,NA,"foot",0,0,0,0,0,1,-6.4,0,0,NA,60,47,0,0,0,0.728030812285535,0,8.93229731920437,932
"557","Pawcatuck",320,"2021-02-22","Amy Mayer","2021-02-22 11:01:00","2021-02-22 12:07:00",NA,NA,"kayak",0.696969696969697,0,0,0,0,0.303030303030303,1.7,100,13,NA,66,52,2,4.352958925,1.794784454,0,0,27.34958829,952
"561","Pawcatuck",320,"2021-02-22","John Crockett","2021-02-22 11:00:00","2021-02-22 12:06:00",NA,NA,"kayak",0.621212121212121,0,0,0,0,0.378787878787879,1.7,100,13,NA,66,52,2,4.352958925,1.794784454,0,0,27.34958829,952
"565","Pawcatuck",3622,"2021-02-23","John Crockett","2021-02-23 10:45:00","2021-02-23 12:39:00",NA,NA,"kayak",0.263157894736842,0.254385964912281,0,0,0,0.482456140350877,1.1,84,0.3,NA,114,53,4,3.291258301,0.798018163,1.874369981,0,3.809652603,1420
"568","Pawcatuck",3622,"2021-02-23","Kylie Rezendes","2021-02-23 10:44:00","2021-02-23 12:57:00",NA,NA,"kayak",0.240601503759398,0.180451127819549,0,0,0,0.578947368421053,1.6,76,0.2,NA,133,53,4,3.291258301,0.798018163,1.874369981,0,3.809652603,1420
"573","Quinebaug",9630,"2021-02-24","Richard Mercer","2021-02-24 11:24:00","2021-02-24 12:45:00",NA,NA,"foot",0.037037037037037,0,0,0,0,0.962962962962963,3.7,15,0,NA,81,54,2,0,20.9727583092485,0,0,10.2324215710153,892
"574","Quinebaug",9630,"2021-02-24","John Crockett","2021-02-24 11:25:00","2021-02-24 12:25:00",NA,NA,"foot",0.183333333333333,0,0,0,0,0.816666666666667,2.8,11,0,NA,60,54,2,0,20.9727583092485,0,0,10.2324215710153,892
"578","Quinebaug",10122,"2021-02-24","Emma Paton","2021-02-24 12:59:00","2021-02-24 13:52:00",NA,NA,"foot",0.0943396226415094,0,0,0,0,0.905660377358491,5.3,18,0,NA,53,54,2,57.3003167760994,0,0,0,20.6800211403351,991
"579","Quinebaug",10122,"2021-02-24","Amy Mayer","2021-02-24 13:01:00","2021-02-24 13:51:00",NA,NA,"foot",0,0,0,0,0,1,6.1,18,0,NA,50,54,2,57.3003167760994,0,0,0,20.6800211403351,991
"580","Quinebaug",10157,"2021-02-24","Richard Mercer","2021-02-24 10:37:00","2021-02-24 11:00:00",NA,NA,"foot",0,0,0,0,0,1,3.7,15,0,NA,23,54,2,0,0,0,0,27.4398990759203,794
"581","Quinebaug",10157,"2021-02-24","John Crockett","2021-02-24 10:35:00","2021-02-24 10:59:00",NA,NA,"foot",0,0,0,0,0,1,2.8,11,0,NA,24,54,2,0,0,0,0,27.4398990759203,794
"582","Quinebaug",10392,"2021-02-24","Emma Paton","2021-02-24 10:47:00","2021-02-24 11:41:00",NA,NA,"foot",0.0925925925925926,0,0,0,0,0.907407407407407,2.8,11,0,NA,54,54,0,0,53.0103945758344,0,0,0,788
"585","Quinebaug",10392,"2021-02-24","Amy Mayer","2021-02-24 10:46:00","2021-02-24 11:41:00",NA,NA,"foot",0.381818181818182,0,0,0,0,0.618181818181818,3.7,15,0,NA,55,54,0,0,53.0103945758344,0,0,0,788
"588","Quinebaug",5756,"2021-02-25","Emerson Paton","2021-02-25 14:09:00","2021-02-25 14:48:00",NA,NA,"kayak",0.846153846153846,0.153846153846154,0,0,0,0,5.1,0,0,NA,39,55,4,1.50375065825907,17.6022056773068,0,0,8.44224155018902,1214
"590","Quinebaug",5756,"2021-02-25","John Crockett","2021-02-25 14:07:00","2021-02-25 14:46:00",NA,NA,"kayak",0.846153846153846,0.153846153846154,0,0,0,0,5.1,0,0,NA,39,55,4,1.50375065825907,17.6022056773068,0,0,8.44224155018902,1214
"592","Quinebaug",5771,"2021-02-25","Emerson Paton","2021-02-25 12:22:00","2021-02-25 13:01:00",NA,NA,"kayak",0.760869565217391,0.239130434782609,0,0,0,0,4,3,0,NA,39,55,4,3.78100501795741,29.6338750155916,0,0,11.5002675732545,1214
"594","Quinebaug",5771,"2021-02-25","John Crockett","2021-02-25 12:17:00","2021-02-25 13:03:00",NA,NA,"kayak",0.760869565217391,0.239130434782609,0,0,0,0,4,3,0,NA,46,55,4,3.78100501795741,29.6338750155916,0,0,11.5002675732545,1214
"596","Block Island Sound",353,"2021-03-01","John Crockett","2021-03-01 11:26:00","2021-03-01 11:47:00",NA,NA,"kayak",0.666666666666667,0,0,0,0,0.333333333333333,6.5,100,5.9,NA,21,59,0,56.646710008424,0,0,0,7.6015522422193,1834
"597","Block Island Sound",353,"2021-03-01","Amy Mayer","2021-03-01 11:28:00","2021-03-01 11:49:00",NA,NA,"kayak",0.666666666666667,0,0,0,0,0.333333333333333,6.5,100,5.9,NA,21,59,0,56.646710008424,0,0,0,7.6015522422193,1834
"598","Block Island Sound",498,"2021-03-03","Richard Mercer","2021-03-03 10:55:00","2021-03-03 11:16:00",NA,NA,"foot",0,0,0.0952380952380952,0,0,0.904761904761905,2.1,2,0,NA,21,61,3,7.5403059630502,3.37806819463208,0,0,61.8259149762789,3102
"599","Block Island Sound",498,"2021-03-03","Amy Mayer","2021-03-03 10:55:00","2021-03-03 11:20:00",NA,NA,"foot",0.04,0,0.04,0,0,0.92,2.1,2,0,NA,25,61,3,7.5403059630502,3.37806819463208,0,0,61.8259149762789,3102
"600","Block Island Sound",652,"2021-03-03","Richard Mercer","2021-03-03 09:56:00","2021-03-03 10:45:00",NA,NA,"foot",0,0,0,0,0,1,0.4,7,0,NA,49,61,2,30.3131673717464,0,0,0,8.14478337783095,3102
"601","Block Island Sound",652,"2021-03-03","Amy Mayer","2021-03-03 09:56:00","2021-03-03 10:46:00",NA,NA,"foot",0.32,0,0,0,0,0.68,0.4,7,0,NA,50,61,2,30.3131673717464,0,0,0,8.14478337783095,3102
"602","Block Island Sound",889,"2021-03-03","Richard Mercer","2021-03-03 11:50:00","2021-03-03 12:39:00",NA,NA,"foot",0,0,0.0408163265306122,0,0,0.959183673469388,3.8,0,0,NA,49,61,3,0.234933091870605,3.64336311729038,0.743225470663278,0,18.7895042560102,3299
"603","Block Island Sound",889,"2021-03-03","Amy Mayer","2021-03-03 11:49:00","2021-03-03 12:39:00",NA,NA,"foot",0,0,0.04,0,0,0.96,3.8,0,0,NA,50,61,3,0.234933091870605,3.64336311729038,0.743225470663278,0,18.7895042560102,3299
"604","Block Island Sound",1229,"2021-03-03","Richard Mercer","2021-03-03 13:10:00","2021-03-03 13:31:00",NA,NA,"foot",0,1,0,0,0,0,5.2,0,0,NA,21,61,0,0,0,55.8166481415033,7.8610017842633,0,3111
"605","Block Island Sound",1229,"2021-03-03","Amy Mayer","2021-03-03 13:10:00","2021-03-03 13:32:00",NA,NA,"foot",0,1,0,0,0,0,5.2,0,0,NA,22,61,0,0,0,55.8166481415033,7.8610017842633,0,3111
"606","Pawcatuck",321,"2021-03-03","John Crockett","2021-03-03 13:33:00","2021-03-03 14:46:00",NA,NA,"foot",0,0.113207547169811,0,0,0,0.886792452830189,6.6,0,0,NA,73,61,2,0,24.28550592,0,0,15.01008358,1442
"607","Pawcatuck",321,"2021-03-03","Emma Paton","2021-03-03 13:35:00","2021-03-03 14:28:00",NA,NA,"foot",0,0.113207547169811,0,0,0,0.886792452830189,6.6,0,0,NA,53,61,2,0,24.28550592,0,0,15.01008358,1442
"608","Pawcatuck",1144,"2021-03-03","John Crockett","2021-03-03 10:18:00","2021-03-03 10:51:00",NA,NA,"foot",0,0,0,0,0,1,0.4,2,0,NA,33,61,0,0,0,6.89265362,0,7.898603759,1530
"609","Pawcatuck",1144,"2021-03-03","Emma Paton","2021-03-03 10:19:00","2021-03-03 10:52:00",NA,NA,"foot",0,0,0,0,0,1,0.4,2,0,NA,33,61,0,0,0,6.89265362,0,7.898603759,1530
"610","Pawcatuck",3144,"2021-03-03","John Crockett","2021-03-03 11:43:00","2021-03-03 12:18:00",NA,NA,"foot",0,0,0,0,0,1,4.1,0,0,NA,35,61,1,0,0,2.261376692,0,67.53760436,2414
"611","Pawcatuck",3144,"2021-03-03","Emma Paton","2021-03-03 11:45:00","2021-03-03 12:19:00",NA,NA,"foot",0,0,0,0,0,1,4.1,0,0,NA,34,61,1,0,0,2.261376692,0,67.53760436,2414
"612","Quinebaug",5595,"2021-03-04","Emerson Paton","2021-03-04 13:12:00","2021-03-04 14:27:00",NA,NA,"kayak",0,0.894736842105263,0,0,0,0.105263157894737,4.6,86,0,NA,75,62,4,4.14115378409692,9.35979232215103,3.95135071964939,0,1.26811643913552,1115
"614","Quinebaug",5595,"2021-03-04","John Crockett","2021-03-04 13:11:00","2021-03-04 14:27:00",NA,NA,"kayak",0,0.894736842105263,0,0,0,0.105263157894737,4.6,86,0,NA,76,62,4,4.14115378409692,9.35979232215103,3.95135071964939,0,1.26811643913552,1115
"617","Quinebaug",6831,"2021-03-05","Emerson Paton","2021-03-05 10:39:00","2021-03-05 11:53:00",NA,NA,"foot",0,0,0,0,0,1,-5.5,7,0,NA,74,63,0,71.1883169521881,0,0,0,0,1309
"620","Quinebaug",6831,"2021-03-05","John Crockett","2021-03-05 10:38:00","2021-03-05 11:50:00",NA,NA,"foot",0,0,0,0,0,1,-5.5,7,0,NA,72,63,0,71.1883169521881,0,0,0,0,1309
"623","Pawcatuck",4335,"2021-03-09","Kylie Rezendes","2021-03-09 11:57:00","2021-03-09 13:47:00",NA,NA,"kayak",0.981818181818182,0,0,0,0,0.0181818181818182,8,5,0,NA,110,67,0,25.18092398,0,0,0,0,1524
"626","Pawcatuck",4335,"2021-03-09","John Crockett","2021-03-09 11:58:00","2021-03-09 13:41:00",NA,NA,"kayak",0.980582524271845,0,0,0,0,0.0194174757281553,8.1,5,0,NA,103,67,0,25.18092398,0,0,0,0,1524
"629","Pawcatuck",4337,"2021-03-09","Kylie Rezendes","2021-03-09 11:19:00","2021-03-09 11:51:00",NA,NA,"kayak",0.875,0,0,0,0,0.125,5.9,14,0,NA,32,67,1,3.598787621,0,0.122017894,0,0,1622
"630","Pawcatuck",4337,"2021-03-09","John Crockett","2021-03-09 11:20:00","2021-03-09 11:49:00",NA,NA,"kayak",0.931034482758621,0,0,0,0,0.0689655172413793,6,14,0,NA,29,67,1,3.598787621,0,0.122017894,0,0,1622
"633","Block Island Sound",272,"2021-03-10","Richard Mercer","2021-03-10 10:35:00","2021-03-10 11:29:00",NA,NA,"foot",0.0666666666666667,0.666666666666667,0,0,0.266666666666667,0,4.2,0,0,NA,54,68,1,0,1.68860330933266,0,50.1548230305907,0,1839
"634","Block Island Sound",272,"2021-03-10","Amy Mayer","2021-03-10 10:35:00","2021-03-10 11:35:00",NA,NA,"foot",0.0666666666666667,0.666666666666667,0,0,0.266666666666667,0,4.2,0,0,NA,60,68,1,0,1.68860330933266,0,50.1548230305907,0,1839
"635","Block Island Sound",291,"2021-03-10","Richard Mercer","2021-03-10 13:09:00","2021-03-10 13:29:00",NA,NA,"foot",0,1,0,0,0,0,6.5,0,0,NA,20,68,0,0,4.99899331622951,28.3991784113183,0,4.59266604490974,2130
"636","Block Island Sound",291,"2021-03-10","Amy Mayer","2021-03-10 13:09:00","2021-03-10 13:29:00",NA,NA,"foot",0,1,0,0,0,0,6.5,0,0,NA,20,68,0,0,4.99899331622951,28.3991784113183,0,4.59266604490974,2130
"637","Pawcatuck",9,"2021-03-10","John Crockett","2021-03-10 09:59:00","2021-03-10 11:00:00",NA,NA,"foot",0,1,0,0,0,0,1.9,0,0,NA,61,68,1,0,2.766684238,13.87869485,41.481128883,0,470
"639","Pawcatuck",9,"2021-03-10","Emma Paton","2021-03-10 10:00:00","2021-03-10 11:09:00",NA,NA,"foot",0,1,0,0,0,0,2.4,0,0,NA,69,68,1,0,2.766684238,13.87869485,41.481128883,0,470
"640","Pawcatuck",4046,"2021-03-11","Emerson Paton","2021-03-11 11:02:00","2021-03-11 12:45:00",NA,NA,"foot",0,0.138297872340426,0,0,0,0.861702127659574,9.8,38,0,NA,103,69,0,0.737011715,25.32754367,0,0,0,2496
"641","Pawcatuck",4046,"2021-03-11","John Crockett","2021-03-11 11:00:00","2021-03-11 12:34:00",NA,NA,"foot",0,0.138297872340426,0,0,0,0.861702127659574,9.8,38,0,NA,94,69,0,0.737011715,25.32754367,0,0,0,2496
"642","Block Island Sound",353,"2021-03-12","John Crockett","2021-03-12 09:15:00","2021-03-12 09:54:00",NA,NA,"kayak",0.487179487179487,0,0,0,0,0.512820512820513,8.9,97,2.5,NA,39,70,0,56.646710008424,0,0,0,7.6015522422193,1834
"643","Block Island Sound",353,"2021-03-12","Amy Mayer","2021-03-12 09:17:00","2021-03-12 10:00:00",NA,NA,"kayak",0.441860465116279,0,0,0,0,0.558139534883721,8.9,97,2.5,NA,43,70,0,56.646710008424,0,0,0,7.6015522422193,1834
"646","Block Island Sound",358,"2021-03-12","John Crockett","2021-03-12 10:18:00","2021-03-12 10:59:00",NA,NA,"kayak",0.317073170731707,0,0,0,0,0.682926829268293,9.1,44,2.5,NA,41,70,2,1.31037361180059,0,0,0,81.2036538299675,1834
"647","Block Island Sound",358,"2021-03-12","Amy Mayer","2021-03-12 10:19:00","2021-03-12 11:02:00",NA,NA,"kayak",0.27906976744186,0,0,0,0,0.720930232558139,9.1,44,2.5,NA,43,70,2,1.31037361180059,0,0,0,81.2036538299675,1834
"648","Pawcatuck",42,"2021-03-16","John Crockett","2021-03-16 12:16:00","2021-03-16 12:45:00","Otter",NA,"kayak",0,0.875,0.125,0,0,0,-1.5,29,0,11,29,74,0,0,0,2.287739778,12.482689767,0,469
"650","Pawcatuck",42,"2021-03-16","Kylie Rezendes","2021-03-16 12:13:00","2021-03-16 12:45:00",NA,NA,"kayak",0,0.5,0.333333333333333,0,0,0.166666666666667,-1.5,29,0,NA,32,74,0,0,0,2.287739778,12.482689767,0,469
"651","Pawcatuck",43,"2021-03-16","John Crockett","2021-03-16 11:19:00","2021-03-16 11:44:00",NA,NA,"kayak",0,0,0.0952380952380952,0.428571428571429,0,0.476190476190476,-3,5,0,NA,25,74,0,0,0,15.29911512,9.845456679,0,566
"652","Pawcatuck",43,"2021-03-16","Kylie Rezendes","2021-03-16 11:20:00","2021-03-16 11:45:00",NA,NA,"kayak",0,0,0,0.375,0,0.625,-3,5,0,NA,25,74,0,0,0,15.29911512,9.845456679,0,566
"653","Pawcatuck",45,"2021-03-16","John Crockett","2021-03-16 13:19:00","2021-03-16 13:44:00","Otter",NA,"kayak",0,0.9,0.1,0,0,0,-0.3,39,0,25,25,74,0,0,0,8.70241457,7.143663695,0,372
"654","Pawcatuck",45,"2021-03-16","Kylie Rezendes","2021-03-16 13:25:00","2021-03-16 13:52:00",NA,NA,"kayak",0,0.75,0.25,0,0,0,-0.3,39,0,NA,27,74,0,0,0,8.70241457,7.143663695,0,372
"655","Pawcatuck",1721,"2021-03-16","John Crockett","2021-03-16 10:07:00","2021-03-16 10:50:00",NA,NA,"kayak",0,0,0.7,0,0,0.3,-4.4,11,0,NA,43,74,2,0,0,23.15065434,0.086853357,0,466
